id,viewCount,likeCount,commentCount,concertType,artist,concertNumber,age,accessDate,durationSeconds,durationMinutes,caption,artistFollower,month,year,season
qPEeYKJ6im0,122445,2863,183,N,Los Campesinos!,1,5401,2025-07-21,805,13.42,false,33400,8,2010,summer
bWdZP2Qj6wA,5438832,84657,2284,N,Los Hacheros,1,3258,2025-07-21,1421,23.68,false,3250,7,2016,summer
oJxApTsm1YQ,367289,5124,265,N,Los Lobos,1,1992,2025-07-21,865,14.42,false,158000,12,2019,winter
VyO6-oZmtms,148466,3611,174,S,Los Lobos,2,1741,2025-07-21,696,11.6,false,159000,8,2020,summer
tarsyQZCMUs,365719,9814,418,H,Los Rivera Destino,1,1163,2025-07-21,1143,19.05,true,164000,3,2022,spring
QkEjJpuZbog,86560,1069,80,N,Lost In The Trees,1,5351,2025-07-21,1032,17.2,false,1,10,2010,autumn
xdOSi8E3FT0,276201,8344,310,N,Louis Cato,1,534,2025-07-21,1286,21.43,false,3700,12,2023,winter
dzgEjZyN9ec,7464497,163238,3383,H,Lous and The Yakuza,1,1591,2025-07-21,1102,18.37,false,1510000,1,2021,winter
5m06nMHTQ7U,120176,2633,134,S,Low,1,1713,2025-07-21,690,11.5,false,172000,9,2020,autumn
M0UWi5W_B4E,116258,3603,72,N,Lower Dens,1,5351,2025-07-21,961,16.02,false,2720,10,2010,autumn
l9coJQW9f4E,107515,1834,66,N,Lowland Hum,1,4110,2025-07-21,800,13.33,false,2550,3,2014,spring
49zIojl1CM4,122095,4310,228,N,Luciana Souza,1,385,2025-07-21,1029,17.15,true,2560,5,2024,spring
mTu4cXW9H_Q,593635,6364,471,N,Lucinda Williams,1,3819,2025-07-21,1195,19.92,false,32600,12,2014,winter
w8e9sy02AS0,150073,2968,259,H,Lucinda Williams,2,1775,2025-07-21,1221,20.35,false,32800,7,2020,summer
8Pk_2dVPjms,1179647,11706,650,N,Lucius,1,4533,2025-07-21,1161,19.35,false,38600,1,2013,winter
nsM_d4eb3XM,5129515,106411,4204,N,Lucky Daye,1,2194,2025-07-21,824,13.73,false,528000,6,2019,summer
xLFeeOVrNlI,670597,13724,260,N,Lucy Dacus,1,3234,2025-07-21,662,11.03,false,72000,7,2016,summer
-4FyRybGiBc,432405,14086,362,H,Lucy Dacus,2,1422,2025-07-21,993,16.55,false,72500,7,2021,summer
2oyZ9OM-neM,5409042,170319,3420,N,Ludovico Einaudi,1,1057,2025-07-21,1282,21.37,false,2050000,7,2022,summer
wqFlSNLF3YE,60606,1627,65,N,Luisa Maita,1,5258,2025-07-21,503,8.38,false,2450,1,2011,winter
c8a-7Yv3ktk,134374,1207,66,N,Luluc,1,3917,2025-07-21,747,12.45,false,1260,9,2014,autumn
3XyKhTwk9X8,154530,1329,90,N,Lydia Loveless,1,3993,2025-07-21,882,14.7,false,2410,7,2014,summer
LFs3XUqJvNg,1438683,15654,717,N,Lyle Lovett,1,4561,2025-07-21,1059,17.65,false,24400,12,2012,winter
ZzOKewL7m_M,33628,1293,122,H,Lyric Jones,1,1773,2025-07-21,1306,21.77,false,2880,7,2020,summer
zBzeyUvkmCE,140167,3895,238,H,M. Ward,1,1807,2025-07-21,1284,21.4,false,8790,6,2020,summer
btiE3ASfUUE,1562235,51054,1829,N,MARO,1,694,2025-07-21,1133,18.88,true,135000,7,2023,summer
9C55DOhatXc,164799,3918,156,N,MILCK,1,2548,2025-07-21,889,14.82,false,53800,6,2018,summer
pqh0kU-Fwt0,37002,1428,119,H,MILCK,2,1856,2025-07-21,852,14.2,false,53900,5,2020,spring
R3mKyzJRCUo,18468,196,12,N,MIlagres,1,4841,2025-07-21,754,12.57,false,255,3,2012,spring
gAY74NyLMGs,647564,16456,850,N,MJ Lenderman,1,128,2025-07-21,1052,17.53,false,12600,1,2025,winter
C47H4mOq6Ho,920297,28594,1160,N,MUNA,1,714,2025-07-21,974,16.23,false,2590,6,2023,summer
nABC-s1uBCk,759096,28840,1467,H,Mac Ayres,1,1649,2025-07-21,894,14.9,false,94000,11,2020,autumn
QrR_gm6RqCo,133610620,1456165,74165,N,Mac Miller,1,2494,2025-07-21,1030,17.17,false,4790000,8,2018,summer
Y1f0WK9lsb0,1248771,48546,6727,N,Machel Montano,1,144,2025-07-21,1230,20.5,false,538000,1,2025,winter
JrEJmvuKSwo,9231747,121167,4233,N,Macklemore & Ryan Lewis,1,4568,2025-07-21,886,14.77,false,9990000,12,2012,winter
7Sc34WvNxp8,45617,2049,76,H,Madame Gandhi,1,1808,2025-07-21,844,14.07,false,257000,6,2020,summer
ZT8nSsHrUf0,147906,2969,126,H,Madi Diaz,1,1166,2025-07-21,978,16.3,false,11700,3,2022,spring
k0nyFpcQl-Y,204538,5888,119,N,Madisen Ward And The Mama Bear,1,3662,2025-07-21,770,12.83,false,1,5,2015,spring
3944VpVVKCI,605195,17103,1040,N,Madison Cunningham,1,1038,2025-07-21,1208,20.13,false,53700,8,2022,summer
rtXMRhAwWVQ,491398,15403,598,N,Madison McFerrin,1,39,2025-07-21,1356,22.6,false,17100,4,2025,spring
SqPtIkxSxI0,8554277,102988,2442,N,Maggie Rogers,1,2853,2025-07-21,873,14.55,false,335000,8,2017,summer
BVnSJ4SL7sI,92095,1647,115,N,Magos Herrera and Brooklyn Rider,1,2206,2025-07-21,1192,19.87,false,1460,5,2019,spring
YMsTJo9yxGA,119617,1724,134,N,Mahan Esfahani,1,1859,2025-07-21,1202,20.03,false,418,5,2020,spring
R9gdI7TbLY0,222541,9134,444,H,Mahani Teave,1,1443,2025-07-21,927,15.45,false,2700,6,2021,summer
-jWBOgn8xJQ,135457,1823,88,N,Making Movies,1,3861,2025-07-21,859,14.32,false,3970,11,2014,autumn
EfyZ5U7PBKQ,273182,21672,1043,H,Malawi Mouse Boys,1,1801,2025-07-21,364,6.07,false,280,7,2020,summer
xm6Bf7dkp6E,559325,15956,652,N,Mali Music,1,4001,2025-07-21,926,15.43,false,329000,6,2014,summer
P_yPDiMN3uk,2777764,43582,6569,N,Maluma,1,595,2025-07-21,1298,21.63,true,30600000,10,2023,autumn
yeFcUbGW1gA,240328,7309,250,N,Mama's Broke,1,821,2025-07-21,1005,16.75,false,2620,3,2023,spring
k2QjEgOtCAA,3681789,42402,1510,N,Mandolin Orange,1,2107,2025-07-21,870,14.5,false,1,8,2019,summer
DHvPWoMeDtE,123407,2816,152,H,Maple Glider,1,1416,2025-07-21,1188,19.8,false,4880,7,2021,summer
HlDgW6kU3cM,675052,23916,924,N,Marc André Hamelin,1,876,2025-07-21,1139,18.98,false,5670,1,2023,winter
zM1o4OQaIEc,732068,9027,552,N,Maren Morris,1,3007,2025-07-21,734,12.23,false,489000,3,2017,spring
iYAnixLQno4,217644,4089,144,H,Maren Morris,2,1159,2025-07-21,906,15.1,false,491000,4,2022,spring
uxglzsJkBJg,1459628,21781,799,N,Margaret Glaspy,1,3203,2025-07-21,785,13.08,false,12600,8,2016,summer
S9bLHMCnCAk,353709,3563,252,N,Margo Price,1,3105,2025-07-21,854,14.23,false,18900,12,2016,winter
CfnM5aeH92Q,55984,992,58,H,Margo Price & Jeremy Ivey,1,1898,2025-07-21,980,16.33,false,11600000,3,2020,spring
5dqqknz0ERg,52053,700,56,S,Maria Taylor,1,1924,2025-07-21,694,11.57,false,762,2,2020,winter
hXy9_xjOrb8,46592,538,36,N,Maria Volonte,1,4909,2025-07-21,1001,16.68,false,597,12,2011,winter
d8IMf7dBLuw,246180,2618,192,N,Mariachi El Bronx,1,4733,2025-07-21,771,12.85,false,9740,6,2012,summer
-rl26QKPHtE,3640212,74015,2842,N,Mariachi Flor De Toloache,1,3434,2025-07-21,1229,20.48,false,38300,1,2016,winter
f3Y55KWAhjs,50959,2551,87,N,Marian McLaughlin,1,4015,2025-07-21,859,14.32,false,33,6,2014,summer
2JiLsYfbWD8,131434,1690,101,N,Marisa Anderson,1,3973,2025-07-21,1041,17.35,false,908,7,2014,summer
4cwIj0tzPr4,183819,2517,111,N,Marketa Irglova,1,4939,2025-07-21,1019,16.98,false,13200,11,2011,autumn
Ab8YnmHB6tE,244739,4449,264,N,Marlon Williams,1,2664,2025-07-21,1040,17.33,false,23900,2,2018,winter
wzlZ68ts-IU,1124932,40931,1697,N,Marta Pereira da Costa,1,569,2025-07-21,1257,20.95,false,23200,11,2023,autumn
Olv2wcDxslo,83604,2429,103,H,Martha Redbone,1,1595,2025-07-21,1169,19.48,false,56900,1,2021,winter
1h_biu6oRTY,167892,5235,104,N,Martha Wainwright,1,4575,2025-07-21,863,14.38,false,6700,11,2012,autumn
o5hg3iuoJoM,158073,2757,133,N,Martin Hayes & Dennis Cahill,1,4454,2025-07-21,792,13.2,false,9460,3,2013,spring
z2nGMDs65tI,383348,8189,701,N,Marty Stuart and His Fabulous Superlatives,1,396,2025-07-21,1037,17.28,false,64100,5,2024,spring
wVbZzgybaJ4,1427990,66923,4661,N,Marvin Sapp,1,98,2025-07-21,1108,18.47,false,629000,2,2025,winter
xJwyBBcP51A,340563,4349,682,N,Mary Halvorson Quintet,1,4481,2025-07-21,1244,20.73,false,75,2,2013,winter
v1VLZnBEw_M,675040,23967,1129,N,María José Llergo,1,333,2025-07-21,1256,20.93,true,63800,7,2024,summer
K6tzeZLjUNE,22526974,315849,8527,N,Masego,1,2144,2025-07-21,1226,20.43,false,932000,7,2019,summer
pfPvgAtgTNM,902216,23265,785,N,Mashrou' Leila,1,3269,2025-07-21,673,11.22,false,383000,6,2016,summer
3CxvB0d5VF0,1362342,26826,1845,N,Masta Ace,1,2618,2025-07-21,1043,17.38,false,22500,4,2018,spring
3gP3XrKpy1k,77545,2572,50,N,Mates of State,1,4923,2025-07-21,617,10.28,false,1630,12,2011,winter
KPw-UZBnOO0,85113,626,31,N,Matt Haimovitz & Christopher O'Riley,1,3735,2025-07-21,1152,19.2,false,3059,3,2015,spring
Vs80WYJmVaw,154073,652,40,N,Matt Ulery's Loom,1,4246,2025-07-21,808,13.47,false,20,10,2013,autumn
Q7tz0MPz2QE,35345,295,12,N,Matt Wilson's Christmas Tree-O,1,5258,2025-07-21,940,15.67,false,388,1,2011,winter
QKFjQbCKEgA,3869628,125698,3134,N,Maverick City Music,1,1079,2025-07-21,1142,19.03,false,385000,6,2022,summer
OuCF7BtGrEI,127896,3774,204,S,Mavis Staples,1,1776,2025-07-21,840,14,false,12100,7,2020,summer
oNLDJp83YAQ,1281761,36236,1286,N,Max Richter,1,1955,2025-07-21,1050,17.5,false,308000,1,2020,winter
blPehZQd6Ms,173111,5765,193,H,Max Richter,2,1596,2025-07-21,1015,16.92,false,310000,1,2021,winter
Zig0cfRdqsE,5678006,175352,14742,N,Maxwell,1,287,2025-07-21,1815,30.25,false,830000,8,2024,summer
UO0kGdxeQvU,71897,1360,59,N,Maya Beiser,1,4360,2025-07-21,943,15.72,false,5460,6,2013,summer
QR7_RDHan3M,56265,1647,77,H,Maylee Todd,1,1066,2025-07-21,995,16.58,false,2500,7,2022,summer
khUmz4d2Hv8,224966,8212,307,H,Mdou Moctar,1,1474,2025-07-21,984,16.4,false,63700,5,2021,spring
Pu0GsALW1w8,250905,9695,426,N,Mdou Moctar,2,269,2025-07-21,1105,18.42,false,63400,9,2024,autumn
vSMt8qbhu0w,1512025,27953,2661,N,Meg Myers,1,2277,2025-07-21,867,14.45,false,378000,3,2019,spring
jtRXy0mGtTs,409549,8593,460,N,Megan Moroney,1,91,2025-07-21,1038,17.3,false,256000,3,2025,spring
GYJ03MIPoIk,8154969,247766,12255,N,Megan Thee Stallion,1,2006,2025-07-21,1559,25.98,false,7170000,12,2019,winter
4Nms38zErKU,179843,4682,254,H,Melanie Charles,1,1583,2025-07-21,879,14.65,false,1710000,2,2021,winter
oWQcp2_HTPw,319984,16180,687,H,Melanie Faye,1,1766,2025-07-21,936,15.6,false,158000,8,2020,summer
B7XF3tINSyI,201391,5439,319,N,Mellotron Variations,1,1914,2025-07-21,1032,17.2,false,325,3,2020,spring
wp7qctyVU2s,3674743,106577,2521,H,Men I Trust,1,1451,2025-07-21,892,14.87,false,882000,6,2021,summer
8An3Mr3Sdzo,856080,26431,951,N,Mereba,1,2011,2025-07-21,941,15.68,false,105000,12,2019,winter
m9jHZ_pa2PM,159685,4186,311,N,Meridian Brothers,1,700,2025-07-21,1051,17.52,true,9080,7,2023,summer
eHod4ZPzfLc,87137,2372,153,H,Merry Clayton,1,1458,2025-07-21,716,11.93,false,3650,6,2021,summer
I7db2X9RA2Y,232728,8338,562,H,Meshell Ndegeocello,1,1577,2025-07-21,724,12.07,false,57100,2,2021,winter
XBuOd2MzdT4,457721,19742,1618,N,Meshell Ndegeocello,2,353,2025-07-21,1466,24.43,false,56800,6,2024,summer
bhKMsubj3bg,2973070,65345,1234,H,Michael Kiwanuka,1,1663,2025-07-21,1328,22.13,false,846000,11,2020,autumn
B_TOY8gQ2NY,598497,20636,1646,H,Michael McDonald,1,1892,2025-07-21,924,15.4,false,98000,4,2020,spring
IT9sB1e61BA,664020,21555,872,H,Mick Jenkins,1,1274,2025-07-21,889,14.82,false,278000,12,2021,winter
bnbJCEBGvHU,103146,2936,170,H,Mickey Guyton,1,1670,2025-07-21,754,12.57,false,117000,11,2020,autumn
DIjOxmU6-ew,6854701,136653,4878,H,Migos,1,1381,2025-07-21,767,12.78,false,12900000,8,2021,summer
n7w0-KgZMdY,3942485,51539,1372,N,Miguel,1,4540,2025-07-21,795,13.25,false,2250000,12,2012,winter
AxFYZQQdJCg,223436,3027,224,N,Miguel Zenón feat. Spektral Quartet,1,2338,2025-07-21,1234,20.57,false,4610,1,2019,winter
W5-yezpcZNU,9069445,197716,8150,H,Miley Cyrus,1,1590,2025-07-21,677,11.28,false,19800000,1,2021,winter
EQ603gAMQvE,183979,2194,225,N,Milos,1,5084,2025-07-21,982,16.37,false,302000,7,2011,summer
jFUhTmOSdGQ,1474329,95531,4452,H,Milton Nascimento & esperanza spalding,1,303,2025-07-21,1374,22.9,false,108000,8,2024,summer
mc1QgsEl6zI,269477,8648,341,H,Minyo Crusaders,1,1601,2025-07-21,1291,21.52,false,19400,1,2021,winter
4Nr7mq74gD0,142174,4237,98,N,Miramar,1,3041,2025-07-21,971,16.18,false,1060000,2,2017,winter
0lNFHD0lUAQ,3416589,155265,3986,N,Mitski,1,3567,2025-07-21,513,8.55,false,2620000,8,2015,summer
va8ZaKj27Xk,84663,1219,61,N,Mivos Quartet,1,1053,2025-07-21,1041,17.35,false,344,7,2022,summer
McnYR186yMw,156948,3233,210,N,Miya Folick,1,2156,2025-07-21,804,13.4,false,12300,7,2019,summer
C7Gtp8YhmoI,69953,2222,18,N,Moby,1,5511,2025-07-21,225,3.75,false,952000,5,2010,spring
GnI4R9Bdl3g,1018984,14296,1064,N,Mohammad Reza Shajarian,1,4400,2025-07-21,915,15.25,false,1,5,2013,spring
L16H-lAhoNs,254551,4577,265,N,Molly Sarlé,1,2065,2025-07-21,1033,17.22,false,1300,10,2019,autumn
Dy4pEFFbFsA,8073748,134845,5826,H,Mon Laferte,1,1241,2025-07-21,1101,18.35,true,6910000,1,2022,winter
jJ2rPTG1G9U,1730734,45236,2824,H,Monica,1,1078,2025-07-21,1018,16.97,false,14300000,6,2022,summer
CEayGhxI0gk,602995,10226,448,N,Monika,1,3318,2025-07-21,870,14.5,false,19200,5,2016,spring
JGL-eQAAxGs,16201111,182611,4933,N,Monsieur Periné,1,3381,2025-07-21,1116,18.6,false,555000,3,2016,spring
wwBhxBBa7tE,5444144,99388,4420,N,Moon Hooch,1,3987,2025-07-21,741,12.35,false,121000,7,2014,summer
B_ymY0xG0LI,5900935,121603,6717,N,Moonchild,1,1995,2025-07-21,1201,20.02,false,185000,12,2019,winter
m26N10wCwss,264487,10379,229,H,Moses Boyd,1,1491,2025-07-21,1192,19.87,false,5920,5,2021,spring
C4-0Q8W8Nb0,936706,31913,1208,N,Moses Sumney,1,2739,2025-07-21,1228,20.47,false,95200,12,2017,winter
JaoUMbHvsc0,2762356,55068,1914,N,Mother Falcon,1,4311,2025-07-21,739,12.32,false,7360,8,2013,summer
TFLy8mwJWRU,134026,2156,107,N,Mothers,1,3346,2025-07-21,1037,17.28,false,1,4,2016,spring
ZD87vLBHGWA,250057,8271,363,N,Mount Eerie With Julie Doiron,1,1934,2025-07-21,884,14.73,false,17000,2,2020,winter
n1htNKK_6hQ,308786,5774,220,N,Mount Kimbie,1,5163,2025-07-21,1025,17.08,false,63300,4,2011,spring
wcj2jJOlWls,584751,13092,584,N,Mountain Man,1,2298,2025-07-21,648,10.8,false,7140,2,2019,winter
Zw7DfFVga5Y,357108,5381,264,N,Mucca Pazza,1,3769,2025-07-21,884,14.73,false,2130,2,2015,winter
ivR988qCPik,1457702,36432,2673,N,Mumu Fresh Feat. Black Thought & DJ Dummy,1,2515,2025-07-21,1401,23.35,false,23400,7,2018,summer
nIiR7Tsypo4,117135,3644,119,H,Muzz,1,1589,2025-07-21,871,14.52,false,52100,1,2021,winter
uzzVdi3HOfU,972797,11679,401,N,My Bubba,1,3494,2025-07-21,818,13.63,false,2080,11,2015,autumn
kp-I1dEH3Uw,76436,683,80,N,Mynabirds,1,2758,2025-07-21,1177,19.62,false,480,11,2017,autumn
G0ljnXV-q40,2599520,70808,1775,N,NIKI,1,737,2025-07-21,1129,18.82,false,1.42e+08,5,2023,spring
42MiCMJ6DJU,554127,14400,483,N,Naia Izumi,1,2578,2025-07-21,940,15.67,false,10600,5,2018,spring
xdGLK_sOWb0,2185762,52916,2328,N,Nao,1,2265,2025-07-21,1104,18.4,false,729000,3,2019,spring
JODaYjDyjyQ,35402975,418101,12857,N,Natalia Lafourcade,1,2772,2025-07-21,920,15.33,false,3820000,11,2017,autumn
iOdsAE8Mq7I,3151710,38179,2764,N,Natalie Merchant,1,3433,2025-07-21,1677,27.95,false,128000,1,2016,winter
9pTEygixKGY,270971,5471,379,N,Natalie Prass,1,2286,2025-07-21,741,12.35,false,7620,3,2019,spring
peYcNm3JTe8,1497078,32766,1170,N,Nate Smith + KINFOLK,1,2765,2025-07-21,1051,17.52,false,76000,11,2017,autumn
HQrZmIm64NM,215595,7543,392,N,Nate Wood - fOUR,1,2326,2025-07-21,949,15.82,false,8660,1,2019,winter
ZNIpnL204f4,57950,2110,80,N,Nathan Salsburg,1,4775,2025-07-21,701,11.68,false,522,5,2012,spring
Q3p7JxooncM,683805,8383,390,H,Nathaniel Rateliff,1,1516,2025-07-21,1105,18.42,false,326000,4,2021,spring
8KUV2TFTpGo,7010678,38081,1162,N,Nathaniel Rateliff & The Night Sweats,1,3489,2025-07-21,956,15.93,false,325000,11,2015,autumn
_1V_PGElOHs,4124094,91733,3911,N,Nathy Peluso,1,326,2025-07-21,1135,18.92,true,1560000,7,2024,summer
VF411hFXtI0,43534,1054,38,H,Natu Camara,1,1601,2025-07-21,1073,17.88,false,2770,1,2021,winter
vR6_ZVKEhJ4,17195671,305471,11138,N,Ne-Yo,1,406,2025-07-21,1395,23.25,false,5390000,4,2024,spring
l-JEdcOGuzQ,248409,6987,307,S,"Neffy, 2021 Tiny Desk Contest Winner",1,1318,2025-07-21,1085,18.08,false,457,10,2021,autumn
CajCimN0hf8,56628,1672,245,H,Negativland,1,1492,2025-07-21,1095,18.25,false,5080,5,2021,spring
woqgI7loyo4,68496,1279,161,N,Neil Innes,1,5140,2025-07-21,541,9.02,false,3770,5,2011,spring
FwRcPEg1MyE,424007,3777,155,N,Neko Case,1,4235,2025-07-21,741,12.35,false,12100,11,2013,autumn
cCIG6Jldl24,148589,1872,133,N,Nellie McKay,1,5177,2025-07-21,887,14.78,false,3210,4,2011,spring
y-PLr-BPxKU,5896465,180689,8780,N,Nelly Furtado,1,378,2025-07-21,1297,21.62,false,2620000,5,2024,spring
f_dSlxgD2Fo,273873,6585,314,N,Nicholas Payton Trio,1,2401,2025-07-21,1427,23.78,false,2880,11,2018,autumn
gFIMU4vzi2Q,159575,3544,166,N,Nick Grant,1,2919,2025-07-21,744,12.4,false,36100,6,2017,summer
N83D8KUeCqs,1525376,22797,940,N,Nick Hakim,1,2662,2025-07-21,860,14.33,false,21200,2,2018,winter
6-kMktdfHms,95412,3727,196,H,Nick Hakim,2,1871,2025-07-21,638,10.63,false,21300,4,2020,spring
JKhawkQQQmY,197105,1127,120,N,Nick Lowe,1,5331,2025-07-21,776,12.93,false,8160,11,2010,autumn
Ebs6uj2iMEo,106814,2035,105,S,Nick Lowe,2,1748,2025-07-21,781,13.02,false,8200,8,2020,summer
jFycqnOpifQ,5484715,46092,1957,N,Nickel Creek,1,3937,2025-07-21,1201,20.02,false,40700,8,2014,summer
RG6O-Qq79G0,29066132,269098,7968,H,Nicki Nicole,1,1332,2025-07-21,943,15.72,true,5470000,10,2021,autumn
m1-Si874NWw,137457,3661,114,N,Nicola Benedetti,1,4414,2025-07-21,787,13.12,false,60900,5,2013,spring
5dzTxC_Zbm0,224965,6593,502,N,Nicole Bus,1,2109,2025-07-21,794,13.23,false,46400,8,2019,summer
wlQEPlj5JAA,125189,2283,97,N,Night Beds,1,4484,2025-07-21,851,14.18,false,2750,2,2013,winter
pRERgcQe-fQ,8109986,199693,9636,N,Nile Rodgers & CHIC,1,589,2025-07-21,1809,30.15,false,137000,10,2023,autumn
bWvpvSmD3bM,317248,6542,390,N,Nilüfer Yanya,1,2081,2025-07-21,724,12.07,false,36600,9,2019,autumn
bfY1i-XONxo,100653,2943,142,H,Nilüfer Yanya,2,1780,2025-07-21,925,15.42,false,36900,7,2020,summer
3q3z_KvLUNI,229853,3051,179,N,Nina Diaz,1,3200,2025-07-21,896,14.93,false,4860,9,2016,autumn
0plnzlNBxnA,340803,6605,265,N,Ninet,1,3010,2025-07-21,735,12.25,false,29800,3,2017,spring
MEjNggZsWow,2068609,23883,865,N,No BS! Brass Band,1,4372,2025-07-21,740,12.33,false,2310,6,2013,summer
u3axBzTe2-I,356931,11891,385,N,NoSo,1,945,2025-07-21,896,14.93,false,5230,11,2022,autumn
efiBs11W1Ps,989142,9074,469,N,Noah And The Whale,1,5049,2025-07-21,684,11.4,false,65000,8,2011,summer
K58JYXhb4YA,5191252,143836,5823,N,Noname,1,2979,2025-07-21,904,15.07,false,63100,4,2017,spring
JtCB7vy1q2E,1379264,60062,2615,N,Noname,2,574,2025-07-21,1397,23.28,false,63100,11,2023,autumn
GxjyFQS2nIY,687191,21907,685,H,Nora Brown,1,1599,2025-07-21,861,14.35,false,14900,1,2021,winter
qj_LkwXiAoM,305124,6929,257,N,Nora Brown and Stephanie Coleman,1,591,2025-07-21,1088,18.13,false,14900,10,2023,autumn
o0ZnzboaDSg,1297872,29552,765,H,Norah Jones,1,1754,2025-07-21,1086,18.1,false,909000,8,2020,summer
6jYtRQ2tHGg,2943932,63952,1864,N,Norah Jones,2,319,2025-07-21,1140,19,false,906000,7,2024,summer
maDO3z41wXA,139450,4527,284,H,Northern Cree,1,1225,2025-07-21,745,12.42,true,28900,1,2022,winter
aLavBHtwRX4,67913,1921,99,S,Novalima,1,1671,2025-07-21,720,12,false,6780,11,2020,autumn
-jVqp8SvZHE,128660,3460,232,N,"Now, Now",1,2753,2025-07-21,746,12.43,false,1790000,11,2017,autumn
DTIZikaOTDE,3211481,95377,2034,H,Nubya Garcia,1,1724,2025-07-21,1389,23.15,false,16900,9,2020,autumn
Sh4u8Da0F7A,284523,9749,360,N,Nubya Garcia,2,58,2025-07-21,1363,22.72,false,16900,4,2025,spring
05EW61wUoLU,909581,15456,1158,N,O.C.,1,2599,2025-07-21,1115,18.58,false,248000,4,2018,spring
Wm63LibDiFk,658812,9713,295,N,OK Go,1,4386,2025-07-21,288,4.8,false,1180000,6,2013,summer
7DSVjIxZBjs,167983,5650,244,N,OKAN,1,255,2025-07-21,1151,19.18,true,2250000,9,2024,autumn
ILOnnEW2iRg,530497,17636,670,N,Obongjayar,1,674,2025-07-21,1129,18.82,false,34900,8,2023,summer
88_jAJ-MduU,916430,22902,741,N,Oddisee,1,3633,2025-07-21,752,12.53,false,18100,6,2015,summer
HJgyQ47qABI,414045,14517,494,H,Oddisee,2,1718,2025-07-21,1229,20.48,false,18200,9,2020,autumn
_rf7Gw0mj7I,185682,3659,121,N,Of Montreal,1,4509,2025-07-21,687,11.45,false,1,1,2013,winter
yhSjdfE07u8,159396,4166,74,N,Oh Pep!,1,3521,2025-07-21,888,14.8,false,820,10,2015,autumn
LB96pjoQrtM,159420,3821,303,N,Ohmme,1,2213,2025-07-21,1001,16.68,false,477,5,2019,spring
iGZzuAatKHI,227852,1742,116,N,Okkervil River,1,4252,2025-07-21,1063,17.72,false,8610,10,2013,autumn
Oxudnq20uRw,519613,11580,748,N,Old Crow Medicine Show,1,184,2025-07-21,960,16,false,61900,12,2024,winter
11po9xKBsbw,1769186,41651,2111,N,"Oliver ""Tuku"" Mtukudzi",1,4266,2025-07-21,1091,18.18,false,113000,10,2013,autumn
KGczofguB0c,14426245,342187,8737,H,Olivia Rodrigo,1,1277,2025-07-21,1067,17.78,false,15300000,12,2021,winter
jmh3iruf4RA,10585850,252075,6146,N,Olivia Rodrigo,2,543,2025-07-21,1096,18.27,false,15300000,12,2023,winter
41wtK-V46VY,46033,588,43,N,Olof Arnalds,1,5258,2025-07-21,811,13.52,false,1,1,2011,winter
DHjczZIxr_0,1129737,28857,1681,N,Omah Lay,1,829,2025-07-21,1068,17.8,false,2410000,2,2023,winter
7p78XATPcyg,2861715,96752,2207,N,Omar Apollo,1,995,2025-07-21,1094,18.23,true,240000,9,2022,autumn
Rmg040Su5R8,1134154,20947,1347,N,Omar Montes,1,659,2025-07-21,880,14.67,true,928000,8,2023,summer
RJMQkye_YTw,335863,4987,224,N,Omar Sosa & Paolo Fresu,1,4425,2025-07-21,946,15.77,false,27050,4,2013,spring
KUm6f0QJ_FI,498067,15400,544,N,Omar Sosa & Seckou Keita SUBA Trio,1,702,2025-07-21,1328,22.13,false,11100,7,2023,summer
e3blQ3I3GRQ,46197,891,35,N,Omara Portuondo,1,5565,2025-07-21,493,8.22,false,56900,3,2010,spring
it3DnfTZIM0,217087,6307,327,N,Open Mike Eagle,1,2704,2025-07-21,762,12.7,false,44600,1,2018,winter
zdX9TmoUid4,345318,3529,214,N,Other Lives,1,5037,2025-07-21,833,13.88,false,18400,8,2011,summer
am4GcbBrdMA,224214,4119,159,N,Otis Taylor,1,5163,2025-07-21,1210,20.17,false,11200,4,2011,spring
wIfg-Ye0FVk,687193,28294,1556,N,Otoboke Beaver,1,392,2025-07-21,1152,19.2,true,42800,5,2024,spring
pXtAhfQhEG4,205784,2903,149,N,Overcoats,1,2986,2025-07-21,719,11.98,false,7700,4,2017,spring
R0_JKdTkjus,59347,2546,82,H,Owen Pallett,1,1662,2025-07-21,1166,19.43,false,6320,11,2020,autumn
iK1uBBv83M0,16864100,110177,3117,H,Ozuna,1,1694,2025-07-21,834,13.9,false,37700000,10,2020,autumn
EdsmANgmegA,65353,5276,141,H,PJ,1,1820,2025-07-21,924,15.4,false,9140000,6,2020,summer
pSUgrhmtXIw,1609544,40699,1807,N,PJ Harvey,1,567,2025-07-21,1005,16.75,false,215000,11,2023,autumn
SZxnLj2cSzY,2303110,46997,1745,N,PJ Morton,1,2524,2025-07-21,689,11.48,false,304000,7,2018,summer
YyK2H0G4jrE,876098,23579,787,H,PJ Morton,2,1647,2025-07-21,744,12.4,false,9140000,12,2020,winter
pmu2rshSEFg,234267,10885,1052,N,PJ Sin Suela,1,36,2025-07-21,1440,24,true,131000,5,2025,spring
yzvMnB4wfww,208446,6965,440,H,PUP,1,1597,2025-07-21,1025,17.08,false,131000,1,2021,winter
ji-EdRtL9qU,1708536,26387,2124,N,PWR BTTM,1,3350,2025-07-21,810,13.5,false,13100,4,2016,spring
