id,viewCount,likeCount,favoriteCount,commentCount
F-u3SOPjN38,456827,6627,0,232
zdX9TmoUid4,345318,3529,0,214
sIdRsY5HJGw,480553,7230,0,341
TlW29RhUkDc,73617,703,0,70
efiBs11W1Ps,989142,9074,0,469
ybBK0N0mCl4,235235,2242,0,115
52tp2B4YR_c,411720,8141,0,476
uNA3v08ygu8,168187,1465,0,181
-XwZf3zpAH8,40800,585,0,59
xf29sAchQAw,198548,2181,0,83
EQ603gAMQvE,183979,2194,0,225
HamYmjllE6A,2067017,26428,0,1221
EwRHWqlRFy4,259622,2418,0,396
VHdsoNewFdU,1838249,13348,0,647
stvyyjwQH3w,124051,1789,0,123
T-h4_t_wE4Y,184034,2491,0,135
F_CKeb2gPQ8,1242714,11588,0,679
SZTUQwI9rLI,130950,1463,0,73
woqgI7loyo4,68496,1279,0,161
-lLnpEv_9dw,858730,12178,0,441
rh9KDzNkpSI,3222252,54907,0,1951
y6x1u2KvjUc,18257,94,0,2
Rg_iZhUlyRE,377262,5740,0,317
onxGMaIDxi0,883457,5571,0,475
seKAfbWFWCM,1360306,14667,0,804
n1htNKK_6hQ,308786,5774,0,220
am4GcbBrdMA,224214,4119,0,159
4Quq7OdPQsU,517671,5453,0,197
uZJscRYBmIg,132417,1451,0,58
cCIG6Jldl24,148589,1872,0,133
_dvdER-rh74,9245,1833,0,1
I3TqfTAoOxw,25146,193,0,25
Z_IIAYUcceQ,8752,318,0,10
h8HnhV2POIk,124522,2449,0,83
CkVMbO5Rga8,15385,208,0,16
EvDcYTBW2Vs,51380,410,0,33
VSmlLV1A5ow,119607,2477,0,144
7jXhr0gnMSs,54870,513,0,59
mDbIhvbn5Zc,47691,475,0,63
UQvyb2sxcI0,37433,182,0,8
Mx7yky2C9Gk,1946606,12110,0,1373
_I9Mh317tYc,142331,2430,0,117
6PNFkWfZDR8,112171,774,0,49
FoyjUYtk30s,1299624,14208,0,694
jLiZ0jCzpdA,521922,4771,0,292
NacFvfTlX1c,98396,1331,0,62
XfzpYcwiUrA,41286790,437683,0,13193
CJvKxdcoHBE,171922,1703,0,71
Dz3ajUhTwXQ,111764,1480,0,77
1tcNmAuVU5A,266772,2808,0,179
6nT911jkWEo,3579020,25994,0,1292
-wQv60dxAUU,214110,2682,0,250
QtiTfejYpgs,643173,16710,0,423
oj_WIqZc9KA,127793,1604,0,69
cdpNQ90gGXQ,101178,1067,0,59
IrJVebOJqIw,86411,505,0,53
qKiZB_ltXM0,13570,105,0,20
fz7NoHyviUU,677014,15305,0,696
wqFlSNLF3YE,60606,1627,0,65
Q7tz0MPz2QE,35345,295,0,12
gtnY_HxqCJQ,167889,1541,0,128
CHym8Xt41E8,41390,438,0,22
41wtK-V46VY,46033,588,0,43
cZwB0CGC-qM,2323,1874,0,1
DUl__jCFEzo,2067,286,0,1
jjhHHHkN9vQ,2064,18,0,1
zgph8aPmRJs,154473,1248,0,43
43Z4yljYY_c,447633,5794,0,205
x3M4DgZvgXo,82050,1726,0,64
OMtPDXg5zuw,33195,322,0,7
ECVEVDES3Js,627219,5653,0,304
zq1T0P7zotA,50350,510,0,50
86N4lNuVz_8,330508,2715,0,177
JKhawkQQQmY,197105,1127,0,120
451yhGH5Yys,3618,47,0,4
Kmhba4QoH3s,64410,590,0,33
zvYuiJVkc5g,78230,749,0,31
sBZa7-2bG2I,2047605,34511,0,918
QkEjJpuZbog,86560,1069,0,80
M0UWi5W_B4E,116258,3603,0,72
YX6vj6ni9ic,111878,2815,0,68
mKJG57qnYdc,377184,7384,0,479
9ZjeheDR3tA,538772,9086,0,512
kuiQ5tt0iI8,68698,692,0,56
BOb3Crrlfh0,107096,3152,0,69
jsCO_M0Nnwk,191881,5264,0,223
LpMlfxA9kco,80006,1892,0,128
gTyY3BCp3pk,34333,258,0,20
qPEeYKJ6im0,122445,2863,0,183
9knSWR3chAI,84155,947,0,52
RB1sfcBbczs,93127,1469,0,67
peZynO4F1jY,13426,252,0,26
u8MSwzsacVE,21297,51,0,5
hGCQo2RFNxg,88708,805,0,41
5EkdIaEDOt0,70240,854,0,57
w0BPaY6_9hs,3349928,32971,0,1642
fAVEuYk5qiw,149704,2430,0,87
o3uUoCRm2Nw,55219,423,0,38
C7Gtp8YhmoI,69953,2222,0,18
ycyazyUe9lA,25507,208,0,10
ANcC5sCCVEc,541231,5638,0,356
NC0-L6C-kmo,609504,5972,0,360
1oz143PbnUo,106644,1453,0,49
OkmKPZ_3oKk,2867,37,0,2
8pIe6IVn1f0,5224,22,0,4
x2BsWVBNqCU,212467,2027,0,58
ae9uhBKRfdE,86184,745,0,21
pGObC71GfeA,172683,1830,0,97
z57M9Bc2cvo,24446,909,0,14
YHX2Cr9RnQw,26962,198,0,9
hpvQXovrzyQ,1280967,11412,0,1281
uZwzwxA-Sqs,215464,1640,0,159
CBGSTEmgvtE,247058,2775,0,229
nBUea1YEpuc,99865,1540,0,48
osjBjAYu-TQ,32309,5819,0,9
Zq6S2FVi_EY,26462,880,0,14
LIMB0fntWJY,42267,221,0,17
_yzwR4kxWhM,106292,702,0,46
bWrVuKWs5Nw,91835,859,0,43
0SNhAKyXtC8,484393,11700,0,602
XG_o-sGQ3xo,21159,973,0,14
e3blQ3I3GRQ,46197,891,0,35
9xEviApg1HY,108646,1588,0,55
ErnSsJRKNJ0,106946,536,0,63
WkYCtvy8CQw,168298,4908,0,136
K_pCo9eTOAY,13740,169,0,8
AE-YaL0Y3bo,443611,3950,0,247
XWIvfE01J0k,8520074,79246,0,4519
rupfwJra2bM,45558,548,0,59
wKd0HNg1kFQ,2415941,38723,0,996
ca7JCI5Jjhk,59303,650,0,48
QxVzchD0Xh4,52579,585,0,29
lu9QH71YKQw,1456982,18540,0,662
ZRAHI8x3S28,21672,244,0,18
JLRTleMY_mc,3823353,26718,0,1836
DdnHoKz3hZI,14233,1004,0,8
NOGtdJtCecU,5792,63,0,4
AkD2mJ0aXa8,7377,60,0,2
MrW0w2Bq53U,39411,133,0,9
crS5ti-Py7Q,1233269,10317,0,625
2_EW2O_1qAc,206964,888,0,104
MHVNUrcyJy8,795531,7414,0,399
jbun-mjH-bw,170360,2468,0,79
61ibYLn8pAE,25892,528,0,11
abQRt6p8T7g,6399793,32323,0,2339
R4v2AyU4HAo,80035,787,0,67
Kf_Lolpumi4,210309,2098,0,135
DEr_si0Aqdk,134877,3152,0,54
HX58OnynEuw,19530,118,0,6
3sjttfJagIs,43410,490,0,34
QSDpSUB6YjA,207310,1460,0,74
bra1QoodK0s,120423,703,0,71
E0gJq2H45yc,7003,1814,0,1
e84hf5aUmNA,149885,1251,0,177
viCwe9y7dzU,120663,2065,0,79
7AZgmpWlqD8,21868,3590,0,15
GlCZoIot5sw,42783,1189,0,28
UaAYjdHvw4I,139308,878,0,62
sPZc74_1IiM,73411,1514,0,49
NRE_qJfFMxA,34800,129,0,12
zSfhXPA3V9A,175369,2381,0,158
ie1vkOlK8xc,133349,1118,0,147
ANOrllutAhs,176248,2060,0,186
1u4rGwxf6Yo,39320,100,0,7
11jH-M6ih78,3720,72,0,4
szSMMU7y8hk,8874,114,0,4
IG_uM5th6Fo,143899,4430,0,79
vX2jNbiXf5U,111280,556,0,47
WZoezkHVXL4,88235,933,0,84
QXXc25vtuxk,562127,5283,0,531
jzmvzcDWZjI,592213,4620,0,334
a8vsSQEAGnA,227847,2703,0,236
G1Az1xWhdl0,159609,2468,0,135
Us45yiJGms0,18344,115,0,2
nz5CsnoUA5M,6120,119,0,2
iI77eSHiKXQ,6671,198,0,3
dJ7u3xGYgvc,2129,943,0,2
pDC2j67BfXA,5092,137,0,9
Qfq9M9hkDqo,3743,224,0,3
4dHqcHOolAk,27284,1033,0,30
5vIbiw_snd4,49767,1290,0,30
zOPHULcs2PE,15850,435,0,38
118zckalkJ0,579113,5664,0,447
ofDvS2_RyuQ,10655,69,0,9
7MyG4cCaNDo,124586,645,0,78
tB1T2nrzjVI,43596,1260,0,9
FEi1KEqC5Pg,13313,173,0,4
MAsu_nXf_bY,23080,474,0,22
W46-d6O0_-A,19924,924,0,11
vx7Tr_kla3A,75298,648,0,20
OfFtEfxhMEQ,43667,738,0,31
kl7oDnwD4U0,22623,423,0,18
Yp-AxSnUtCo,72743,1010,0,73
